Date,Open,High,Low,Close,Volume,OpenInt
20061228,33.82979,34.81954,33.82979,34.65297,3755198,0
20061229,34.54507,34.97627,34.08449,34.15298,1757242,0
20070103,34.29017,34.77050,33.36910,33.61408,2531424,0
20070104,33.61408,33.90811,32.79079,33.72188,2063466,0
20070105,33.61408,33.71206,33.32007,33.40831,2657445,0
20070108,33.30050,33.39848,33.00629,33.29058,1588977,0
20070109,33.39848,33.63364,32.96708,33.32979,1361428,0
20070110,33.35928,33.35928,32.70255,33.02615,2131935,0
20070111,33.15340,33.35928,32.68309,33.02615,2114996,0
20070112,32.99675,33.35928,32.86931,32.92797,1378977,0
20070116,32.83992,33.25137,32.67326,32.86931,3046015,0
20070117,32.76151,32.81035,32.10479,32.21269,2697547,0
20070118,32.09506,32.13417,31.26214,31.60510,3661728,0
20070119,31.70307,32.28117,31.67359,32.14400,2447752,0
20070122,32.01664,32.07550,31.84025,31.91857,3326526,0
20070123,31.74228,32.26173,31.66386,32.05585,2615813,0
20070124,32.05585,32.34004,31.81086,31.95778,2811528,0
20070125,31.95778,32.21269,31.36974,31.41888,1791120,0
20070126,31.49729,31.85007,31.37967,31.72262,1722037,0
20070129,31.61482,31.81086,31.28169,31.35028,2065098,0
20070130,31.35028,31.43833,31.23257,31.36011,1465507,0
20070131,31.36011,31.45809,31.26214,31.36011,2309282,0
20070201,31.52658,31.85007,31.36011,31.54632,2660098,0
20070202,31.62465,31.63438,30.83084,30.97795,5487133,0
20070205,31.00723,31.24248,30.61525,31.19346,2563363,0
20070206,31.47764,31.52658,31.11504,31.36011,2566425,0
20070207,31.40895,32.04611,31.40895,31.91857,3489994,0
20070208,31.80104,32.11471,31.63438,32.01664,2588568,0
20070209,32.01664,32.32038,31.88918,32.00681,2406934,0
20070212,31.96760,32.10479,31.86973,31.93822,1478809,0
20070213,32.00681,32.41846,31.87946,32.32038,2487393,0
20070214,32.19312,32.73213,32.19312,32.28117,2943776,0
20070215,32.33022,33.46707,32.30093,33.15340,4165708,0
20070216,33.04570,33.06536,31.89901,32.11471,5756011,0
20070220,31.83042,32.04611,31.52658,31.84025,4146013,0
20070221,31.68341,32.32038,31.65413,32.09506,4092341,0
20070222,32.15391,32.48695,32.15391,32.34004,3422853,0
20070223,32.59484,32.74185,32.19312,32.60468,3228668,0
20070226,32.59484,32.69292,32.34996,32.61450,3022736,0
20070227,32.24196,32.38917,31.01716,31.46800,4384381,0
20070228,31.46800,31.60510,30.97795,31.11504,3137443,0
20070301,30.52710,31.02688,30.19377,30.81129,2968766,0
20070302,30.72305,30.89953,30.07624,30.10563,2505608,0
20070305,29.79205,30.51726,29.65477,30.07624,2185208,0
20070306,30.22315,30.38009,29.79205,30.21353,3057647,0
20070307,30.18404,30.37026,30.01748,30.16449,2600097,0
20070308,30.38009,31.34046,30.38009,31.10520,4587952,0
20070309,31.14441,31.36011,30.83084,31.12486,3797546,0
20070312,31.06599,31.49729,31.03662,31.49729,2788669,0
20070313,31.20327,31.37967,30.94846,31.03662,3048680,0
20070314,31.03662,31.42879,30.87988,31.36011,3090260,0
20070315,31.25221,31.36974,30.82111,31.06599,2194181,0
20070316,31.05627,31.28169,30.89953,31.11504,2193772,0
20070319,31.34046,31.53650,31.14441,31.21310,1432141,0
20070320,31.26214,31.77165,31.18362,31.41888,2588568,0
20070321,31.50711,31.58544,31.24248,31.44816,2373364,0
20070322,31.65413,32.13417,31.36011,31.93822,3504993,0
20070323,31.82060,33.01622,31.82060,32.55564,3427037,0
20070326,32.35969,32.67326,31.77165,32.67326,3024475,0
20070327,32.63405,33.13395,32.50670,32.95754,3069793,0
20070328,32.61450,33.07498,32.50670,32.81035,2613363,0
20070329,33.08491,33.28086,32.81035,33.03586,3655098,0
20070330,33.00629,33.17306,32.84955,33.01622,2613057,0
20070402,32.95754,33.32007,32.82027,33.28086,2289792,0
20070403,33.37882,33.98641,33.32007,33.85906,3249077,0
20070404,33.97660,34.13362,33.87861,34.11377,2464596,0
20070405,34.10394,34.25115,33.99624,34.01581,2719230,0
20070409,34.12370,34.49603,34.05510,34.35885,2652433,0
20070410,34.12370,34.29999,34.06483,34.21204,1988161,0
20070411,34.17283,34.25115,33.87861,33.92765,2679690,0
20070412,33.94730,34.25115,33.82979,34.17283,2018555,0
20070413,34.39816,34.39816,33.55522,33.78065,3339161,0
20070416,33.81002,34.30992,33.73170,34.28053,2040507,0
20070417,34.14315,35.08407,34.10394,34.84882,3969793,0
20070418,34.49603,34.93706,34.33920,34.77050,2939849,0
20070419,34.74112,34.92724,34.42744,34.53524,2312257,0
20070420,34.97627,35.03503,34.48630,34.77050,3261121,0
20070423,34.63312,34.88803,33.79048,34.69218,2260405,0
20070424,34.79004,34.91750,34.49603,34.63312,1992839,0
20070425,34.67233,34.77050,34.46665,34.46665,3776117,0
20070426,34.58428,34.68224,34.31964,34.36858,4454380,0
20070427,34.15298,34.33920,33.91792,34.01581,3033158,0
20070430,34.07466,34.15298,33.66292,33.68267,2986850,0
20070501,33.79048,35.27028,33.71206,35.27028,4503905,0
20070502,35.17231,35.82894,35.08407,35.65255,3271261,0
20070503,35.61334,35.83867,35.47597,35.72104,2032650,0
20070504,35.72104,36.26987,35.57413,36.26014,3107649,0
20070507,36.21110,36.61283,36.12286,36.48546,2455301,0
20070508,36.30908,36.67168,36.24039,36.59326,2338517,0
20070509,36.34829,36.75010,36.26987,36.69124,1957649,0
20070510,36.26014,36.42671,35.26046,35.28984,3466286,0
20070511,35.20170,35.59358,34.77050,35.48588,4172165,0
20070514,35.73097,36.00523,34.99582,35.19177,3694938,0
20070515,36.58344,37.70064,36.58344,37.02456,8537880,0
20070516,36.72062,37.10278,36.62264,37.06357,2764486,0
20070517,36.64230,37.23034,36.64230,36.87755,2543717,0
20070518,36.82852,37.45557,36.79903,37.24006,2784485,0
20070521,36.84798,37.73003,36.84798,37.55364,3584878,0
20070522,37.58301,37.97500,37.44584,37.76933,4049383,0
20070523,38.04369,38.19060,37.72030,37.80854,2652548,0
20070524,37.10278,38.07299,36.83834,36.92630,3196249,0
20070525,36.95597,37.76933,36.75010,37.60267,3051598,0
20070529,37.73003,37.79862,37.33804,37.55364,2169007,0
20070530,37.33804,37.63206,37.25962,37.52426,2013768,0
20070531,37.41636,37.56347,37.33804,37.40653,2213702,0
20070601,37.40653,37.59285,37.09315,37.51443,1939120,0
20070604,37.24006,37.85747,37.23034,37.70064,1627601,0
20070605,37.44584,37.78889,37.42627,37.70064,2003059,0
20070606,37.41636,37.73003,37.38706,37.60267,2171588,0
20070607,37.35779,37.60267,36.51484,36.51484,2603873,0
20070608,36.55405,36.79903,36.20118,36.77948,2710607,0
20070611,36.63247,37.16175,36.40695,36.95597,1535406,0
20070612,36.69124,37.07340,36.35810,36.72062,2202038,0
20070613,37.06357,37.70064,36.96561,37.70064,2045358,0
20070614,37.60267,38.20053,37.59285,38.07299,1613035,0
20070615,38.20053,38.22000,37.63206,37.94563,2859181,0
20070618,38.02405,38.44551,37.95556,38.12211,2111191,0
20070619,38.03378,38.65139,38.02405,38.52383,1683466,0
20070620,38.52383,38.61218,37.84765,37.96528,1976731,0
20070621,37.96528,38.38665,37.57329,38.35727,1787782,0
20070622,38.14168,38.25921,37.26945,37.87714,2591324,0
20070625,37.88686,38.22000,37.34786,37.71048,2522239,0
20070626,37.81827,37.91635,37.24989,37.63206,1684666,0
20070627,37.41636,37.78889,37.18120,37.72030,1679182,0
20070628,37.73003,38.06326,37.28910,37.71048,1948874,0
20070629,37.89658,38.20053,37.37715,37.67127,1908162,0
20070702,37.92617,38.49455,37.68109,38.41594,1854180,0
20070703,38.41594,38.98442,38.22991,38.88654,1621734,0
20070705,39.08239,39.08239,38.34744,38.77864,2589394,0
20070706,38.70012,39.10224,38.53376,39.02363,2142651,0
20070709,38.80812,39.18046,38.80812,39.08239,1801323,0
20070710,39.07265,39.13153,38.71005,38.90600,2234895,0
20070711,38.71005,39.10224,38.71005,39.09232,1852854,0
20070712,39.10224,39.59201,38.95512,39.59201,2863463,0
20070713,39.38623,39.42534,39.10224,39.16081,2657853,0
20070716,38.93548,39.20002,38.91592,39.04318,1443353,0
20070717,38.74926,39.10224,38.67074,39.00407,2773468,0
20070718,38.60225,38.94521,38.38665,38.82768,2088875,0
20070719,38.99423,39.24905,38.81785,39.08239,2074997,0
20070720,39.08239,39.08239,38.58270,38.59232,2310000,0
20070723,39.20002,39.46465,38.59232,39.03344,2538303,0
20070724,39.20002,39.61166,38.26912,38.40630,2128318,0
20070725,39.00407,39.00407,37.97500,38.36700,2202924,0
20070726,38.61218,38.61218,37.13226,37.67127,3775126,0
20070727,37.48505,37.81827,36.88709,36.88709,3284383,0
20070730,36.72062,37.36742,36.51484,37.32821,2831833,0
20070731,37.48505,37.86721,37.14199,37.38706,3481525,0
20070801,37.28910,38.01421,37.06357,37.39700,5276491,0
20070802,38.20053,38.22000,37.27927,37.84765,2856219,0
20070803,37.92617,38.09273,37.22041,37.22041,3862442,0
20070806,37.49477,37.54390,36.82852,37.54390,2759282,0
20070807,37.04402,37.91635,36.99498,37.53408,3017649,0
20070808,37.53408,37.86721,37.17147,37.71048,3192852,0
20070809,38.12211,38.58270,34.86846,35.17231,5437238,0
20070810,35.86815,35.86815,34.57445,35.03503,3521729,0
20070813,35.28002,36.34829,35.28002,35.60341,3325811,0
20070814,35.08407,36.35810,35.08407,35.60341,2972342,0
20070815,30.81129,32.40864,30.52710,31.74228,8057640,0
20070816,31.65413,32.32038,31.14441,31.99699,6929071,0
20070817,32.19312,34.29999,31.98736,33.15340,5551727,0
20070820,33.04570,33.21227,32.43811,32.92797,3618362,0
20070821,32.83010,33.35928,32.68309,33.26129,2214996,0
20070822,33.43769,33.80019,33.20254,33.69249,2066935,0
20070823,33.81002,34.12370,33.45714,33.94730,2183568,0
20070824,33.99624,34.55490,33.82979,34.49603,1694080,0
20070827,34.41772,34.63312,34.17283,34.43727,1819783,0
20070828,34.25115,34.51569,33.90811,33.97660,3142853,0
20070829,34.28053,34.90767,34.23140,34.90767,1927446,0
20070830,34.77050,35.42722,34.51569,35.11345,1819181,0
20070831,35.57413,35.80929,35.34870,35.67200,2311119,0
20070904,35.85822,35.94657,35.28984,35.73097,1617038,0
20070905,35.38791,35.47597,35.14283,35.43686,2129079,0
20070906,35.28984,35.84829,35.12328,35.84829,1264794,0
20070907,35.36816,35.73097,35.32895,35.55438,2086528,0
20070910,35.70148,35.77018,35.04496,35.37808,2048059,0
20070911,35.47597,35.77018,35.29966,35.58386,2229793,0
20070912,35.40737,35.77018,35.27028,35.56430,1844794,0
20070913,35.70148,35.77018,35.49571,35.61334,1394080,0
20070914,35.50554,35.85822,35.25073,35.43686,1784079,0
20070917,35.26046,35.52509,35.05459,35.30949,1018774,0
20070918,35.41729,36.65203,35.41729,36.45599,2009384,0
20070919,36.50512,36.77948,36.30908,36.51484,2345813,0
20070920,36.36774,36.51484,36.12286,36.27959,1581732,0
20070921,36.37767,36.65203,35.87798,36.17189,3235914,0
20070924,36.03461,36.26987,35.62298,35.82894,1732956,0
20070925,35.67200,36.22093,35.63279,36.03461,1558568,0
20070926,36.40695,36.40695,36.01505,36.19145,2003875,0
20070927,36.26014,36.46592,36.03461,36.24039,1939997,0
20070928,36.16197,36.41688,35.88750,36.14241,2312854,0
20071001,36.23056,36.75010,36.16197,36.26987,3712955,0
20071002,36.16197,36.50512,36.16197,36.26014,2124690,0
20071003,36.20118,36.30908,35.70148,36.09347,1377141,0
20071004,36.13268,36.58344,36.12286,36.45599,2033570,0
20071005,36.65203,37.17147,36.60309,37.03419,1578567,0
20071008,36.97543,37.23034,36.87755,37.13226,1019386,0
20071009,37.15182,37.42627,37.11261,37.39700,1339997,0
20071010,37.30866,37.42627,36.93622,37.11261,1210573,0
20071011,37.23034,37.47532,36.45599,36.54423,1782344,0
20071012,36.69124,37.05394,36.42671,36.85780,892345,0
20071015,37.15182,37.87714,36.85780,37.41636,2148822,0
20071016,37.79862,38.53376,37.29883,37.53408,2676139,0
20071017,37.77906,38.07299,37.21068,37.60267,2346526,0
20071018,37.68109,37.82800,37.27927,37.66143,707549,0
20071019,37.64188,37.64188,36.47563,36.55405,1813466,0
20071022,36.17189,36.34829,35.44657,35.86815,1388263,0
20071023,36.20118,36.63247,35.96602,36.58344,1456121,0
20071024,36.32862,36.57372,35.69176,36.16197,2710098,0
20071025,36.26014,36.38750,35.28002,35.51517,1551222,0
20071026,35.87798,36.26014,34.73139,35.30949,1327192,0
20071029,35.51517,35.76025,35.17231,35.30949,1481171,0
20071030,35.16249,35.45650,34.76066,35.14283,1223876,0
20071031,35.41729,36.15224,35.12328,36.11313,1752548,0
20071101,35.93663,36.31880,35.50554,35.53482,1962342,0
20071102,35.62298,36.00523,35.10372,35.29966,1339895,0
20071105,34.79987,35.27028,34.44700,34.97627,2153003,0
20071106,35.05459,35.52509,34.68224,35.40737,2263772,0
20071107,34.91750,35.44657,34.32938,34.38823,2171402,0
20071108,34.55490,34.55490,33.44752,34.28053,2426425,0
20071109,33.76109,33.81002,32.61450,32.72230,3260973,0
20071112,32.21269,33.29058,32.21269,32.83992,2864694,0
20071113,33.04570,33.32979,32.71247,33.23182,1872267,0
20071114,33.36910,33.80019,33.11419,33.51611,1875509,0
20071115,33.03586,34.25115,32.88876,33.02615,2485711,0
20071116,34.29017,36.22093,34.23140,35.98568,6354917,0
20071119,35.69176,36.04444,35.01538,35.08407,3577615,0
20071120,35.07424,36.18172,35.07424,35.77980,2903916,0
20071121,35.55438,36.36774,35.24081,35.96602,2373509,0
20071123,36.13268,36.27959,35.82894,36.17189,872715,0
20071126,36.10330,36.81859,35.80929,35.80929,2379737,0
20071127,35.74069,36.41688,35.67200,36.09347,2548649,0
20071128,36.28951,37.30866,36.11313,37.19103,2337192,0
20071129,37.14199,37.37715,36.68141,36.72062,3150518,0
20071130,37.23034,37.24006,36.82852,37.07340,1921035,0
20071203,36.73045,37.42627,36.73045,36.99498,1475330,0
20071204,36.84798,37.37715,36.68141,36.73045,3092341,0
20071205,37.16175,37.42627,36.76966,37.08333,2056630,0
20071206,37.07340,37.42627,36.74027,37.19103,2379395,0
20071207,37.18120,37.47532,36.99498,37.24989,1234319,0
20071210,37.27927,37.40653,37.04402,37.13226,1486721,0
20071211,37.11261,37.13226,35.71111,35.74069,2539351,0
20071212,36.80877,37.39700,35.83867,36.34829,2226939,0
20071213,36.09347,36.45599,35.83867,36.22093,2016537,0
20071214,35.86815,36.22093,35.53482,35.58386,2073084,0
20071217,35.35844,35.73097,34.67233,34.73139,2176635,0
20071218,34.91750,35.27028,34.28053,34.40779,2042698,0
20071219,34.40779,35.04496,34.38823,34.79004,2215611,0
20071220,34.90767,35.76025,34.90767,35.69176,2019284,0
20071221,35.86815,36.59326,35.86815,36.44625,2693360,0
20071224,36.34829,36.54423,36.12286,36.24039,784695,0
20071226,36.06410,36.75983,36.06410,36.72062,1425441,0
20071227,36.54423,36.77948,36.39731,36.39731,1918513,0
20071228,36.33846,36.75983,36.33846,36.74027,2397145,0
20071231,36.55405,36.60309,35.87798,36.00523,2052231,0
20080102,35.93663,36.06410,35.39765,35.57413,1896834,0
20080103,35.57413,35.62298,35.15256,35.22125,2036019,0
20080104,34.86846,35.13310,34.02562,34.07466,3605179,0
20080107,34.34912,35.16249,34.34912,34.63312,3577272,0
20080108,34.65297,35.03503,34.44700,34.58428,4146366,0
20080109,34.19219,34.99582,34.02562,34.67233,3914280,0
20080110,34.59401,36.50512,34.43727,36.23056,4519230,0
20080111,35.96602,36.66185,35.26046,35.28002,2994078,0
20080114,37.07340,37.07340,35.47597,35.90736,2013506,0
20080115,35.32895,35.61334,34.94678,35.27028,2828164,0
20080116,35.03503,35.55438,34.29999,34.95662,4126070,0
20080117,34.98599,35.40737,34.48630,34.64303,3755349,0
20080118,34.45692,34.45692,32.43811,32.98694,7164494,0
20080122,31.33063,32.46749,30.63489,32.18321,5035532,0
20080123,31.05627,32.88876,30.82111,32.76151,4910615,0
20080124,32.80072,33.33971,32.61450,32.92797,3122927,0
20080125,33.36910,33.36910,32.34004,32.52616,2775778,0
20080128,32.50670,32.88876,32.13417,32.84955,2422564,0
20080129,32.92797,32.97701,32.49687,32.81035,1773343,0
20080130,32.79079,34.21204,32.48695,33.49635,2729248,0
20080131,32.90852,33.44752,32.66334,33.18278,6186812,0
20080201,33.32007,33.96686,33.09464,33.77081,6407895,0
20080204,33.70213,34.16291,33.65328,33.77081,1856529,0
20080205,33.12412,33.89827,32.89859,32.91825,3417456,0
20080206,33.32007,33.87861,32.84955,32.95754,3414274,0
20080207,32.71247,32.83010,31.55596,31.77165,5631365,0
20080208,31.54632,31.67359,31.17399,31.36011,5605501,0
20080211,31.36011,31.36011,30.94846,31.22283,4694726,0
20080212,31.36011,31.65413,31.15425,31.21310,3945709,0
20080213,31.40895,32.49687,31.28169,32.02657,6141718,0
20080214,32.02657,32.16364,30.42913,30.90926,6821859,0
20080215,30.78190,30.90926,29.87047,30.03703,3747599,0
20080219,30.32132,30.47795,30.05669,30.31140,3983132,0
20080220,29.99782,30.97795,29.96844,30.89953,3517983,0
20080221,30.94846,31.33063,30.83084,30.97795,4067790,0
20080222,30.80146,30.94846,30.16449,30.78190,2270736,0
20080225,30.79163,31.15425,30.57604,30.87005,3119982,0
20080226,30.78190,31.27178,30.61525,31.23257,6662201,0
20080227,31.10520,31.79121,31.01716,31.38958,2112182,0
20080228,31.08575,31.27178,30.53683,31.01716,2573739,0
20080229,30.64463,30.80146,29.89985,29.99782,3619140,0
20080303,30.01748,30.22315,29.69408,30.12528,2066810,0
20080304,29.79205,30.11545,29.35103,29.89985,3361586,0
20080305,29.76277,30.17432,29.55690,29.98810,2745685,0
20080306,29.89985,30.08597,29.49803,29.53724,2156307,0
20080307,29.36086,30.03703,29.22357,29.46866,2933304,0
20080310,29.40989,29.55690,28.90027,28.94930,2507859,0
20080311,29.54698,29.80198,28.86107,29.73329,3128222,0
20080312,29.74292,30.66417,29.54698,29.82143,2916257,0
20080313,29.37068,30.01748,29.09621,29.89002,3228846,0
20080314,30.04686,30.04686,28.76318,29.04718,2966883,0
20080317,28.30241,29.39014,28.30241,29.07667,3230936,0
20080318,29.39997,29.88020,28.90027,29.86064,2683538,0
20080319,29.94889,30.21353,28.76318,28.76318,2444973,0
20080320,28.93938,29.13542,28.43959,29.06683,4421913,0
20080324,29.13542,29.95862,29.00808,29.74292,1796107,0
20080325,29.69408,29.87047,29.41971,29.71363,1455647,0
20080326,29.59610,29.64514,29.30199,29.39014,1795268,0
20080327,29.39997,29.43918,28.62581,28.63564,2698503,0
20080328,28.72397,29.14515,28.71405,28.98851,3261727,0
20080331,28.91983,29.31192,28.71405,29.23350,2185677,0
20080401,29.31192,30.36043,29.31192,30.27219,2299486,0
20080402,30.36043,31.01716,30.26236,30.60542,2516575,0
20080403,30.36043,31.06599,30.36043,30.84067,1811712,0
20080404,30.83084,31.33063,30.68384,31.07583,1454438,0
20080407,31.08575,31.35028,30.88961,30.93874,1357559,0
20080408,30.70348,30.93874,30.54665,30.87988,1625893,0
20080409,30.83084,30.95810,30.12528,30.43874,1552193,0
20080410,30.38009,30.62496,30.15456,30.32132,2384915,0
20080411,30.12528,30.18404,29.39997,29.52741,1873972,0
20080414,29.52741,29.99782,29.29216,29.64514,1349828,0
20080415,29.74292,29.85082,28.21407,28.56695,4783145,0
20080416,28.75326,29.98810,28.75326,29.79205,2941370,0
20080417,29.89985,30.07624,29.28254,29.48830,2006183,0
20080418,30.01748,30.67400,29.92923,30.35061,2217041,0
20080421,30.10563,30.37026,29.77240,30.04686,1835553,0
20080422,29.88020,29.99782,29.36086,29.54698,1542786,0
20080423,29.87047,30.56631,29.52741,30.41930,2365072,0
20080424,30.40947,31.11504,30.23298,30.81129,2432645,0
20080425,30.90926,31.15425,30.33105,30.89953,2120219,0
20080428,30.96802,31.04644,29.98810,30.04686,2572849,0
20080429,30.04686,30.34088,29.75284,29.94889,2927594,0
20080430,30.03703,30.13511,29.40989,29.60593,3285167,0
20080501,29.59610,30.52710,29.29216,30.47795,3291520,0
20080502,30.71321,31.48737,30.70348,31.42879,3651386,0
20080505,31.48737,31.48737,30.79163,30.98757,1579183,0
20080506,30.72305,31.36974,30.45851,31.18362,1733045,0
20080507,31.16407,31.51675,31.15425,31.25221,991209,0
20080508,31.55596,31.60510,30.82111,31.34046,1601208,0
20080509,30.94846,31.49729,30.78190,31.26214,2786250,0
20080512,31.43833,31.75201,31.19346,31.72262,3324771,0
20080513,31.74228,31.84025,31.37967,31.58544,1732541,0
20080514,31.80104,32.58492,31.58544,31.87946,2984486,0
20080515,33.48663,35.03503,33.35928,34.63312,9045070,0
20080516,34.70181,34.70181,33.90811,34.38823,3354076,0
20080519,34.15298,36.12286,34.05510,35.51517,4969240,0
20080520,35.27028,35.27028,34.30992,34.90767,2804290,0
20080521,34.90767,35.63279,34.81954,34.98599,2531836,0
20080522,34.96645,35.53482,34.86846,35.29966,2224986,0
20080523,35.15256,35.44657,34.91750,35.21152,2428182,0
20080527,34.99582,35.77018,34.92724,35.69176,3030962,0
20080528,35.71111,36.34829,35.47597,36.21110,3129647,0
20080529,36.19145,36.55405,35.77018,36.38750,2851639,0
20080530,36.42671,36.75010,36.12286,36.64230,2618502,0
20080602,36.19145,36.52467,35.87798,36.16197,3476110,0
20080603,36.33846,36.70106,35.88750,36.14241,2585156,0
20080604,36.11313,36.61283,35.84829,36.25030,3463043,0
20080605,36.30908,36.99498,36.18172,36.89701,2114094,0
20080606,36.58344,36.63247,35.69176,35.77980,2588455,0
20080609,35.88750,36.30908,35.51517,36.18172,2719720,0
20080610,35.64262,36.17189,35.61334,36.01505,1756137,0
20080611,35.41729,36.09347,35.41729,35.52509,1924469,0
20080612,35.64262,36.73045,35.64262,36.15224,2546763,0
20080613,36.21110,36.56388,35.86815,36.56388,2217252,0
20080616,36.26014,36.97543,35.78973,36.60309,4835447,0
20080617,36.60309,37.02456,36.07392,36.66185,3466220,0
20080618,36.35810,36.82852,36.25030,36.63247,2696798,0
20080619,36.68141,37.24006,36.52467,37.14199,2644934,0
20080620,36.78931,37.01464,36.26014,36.81859,4399216,0
20080623,36.90693,37.05394,36.30908,36.33846,3120023,0
20080624,36.19145,36.30908,35.45650,35.89742,2957795,0
20080625,35.18214,36.53441,35.18214,36.20118,2601116,0
20080626,35.83867,35.89742,34.81954,34.98599,2786155,0
20080627,34.88803,35.25073,34.67233,34.87829,3646766,0
20080630,34.98599,35.27028,34.64303,34.82925,3025476,0
20080701,34.33920,35.05459,34.22157,34.85874,3299598,0
20080702,34.91750,35.34870,34.57445,34.65297,2695275,0
20080703,34.81954,34.97627,33.90811,34.03545,3944794,0
20080707,34.19219,34.99582,33.83940,34.36858,4183587,0
20080708,34.30992,35.29966,34.25115,35.21152,3415182,0
20080709,35.19177,35.44657,34.38823,34.38823,2120889,0
20080710,34.50586,34.78033,34.16291,34.66260,2498944,0
20080711,34.32938,35.42722,33.94730,34.97627,2468920,0
20080714,35.32895,35.32895,34.31964,34.43727,2101909,0
20080715,34.04528,34.54507,33.85906,34.13362,3165493,0
20080716,34.00607,34.73139,33.97660,34.41772,3020827,0
20080717,34.44700,34.60382,33.71206,34.43727,3140477,0
20080718,34.39816,34.92724,34.01581,34.85874,2748355,0
20080721,34.92724,35.05459,34.38823,34.62339,1451801,0
20080722,34.33920,34.45692,33.85906,34.42744,2680184,0
20080723,34.53524,35.36816,34.42744,35.28002,2863679,0
20080724,35.15256,35.42722,34.79004,34.97627,2709869,0
20080725,35.11345,35.55438,35.07424,35.48588,2567151,0
20080728,35.37808,35.68183,35.10372,35.11345,2383725,0
20080729,34.77050,35.67200,34.77050,35.40737,2006463,0
20080730,35.42722,36.18172,35.37808,35.97584,1725912,0
20080731,35.77980,35.92671,35.29966,35.33887,1977971,0
20080801,35.53482,35.54465,34.55490,35.14283,2538386,0
20080804,35.25073,35.25073,34.59401,34.63312,1729138,0
20080805,34.79987,35.53482,34.78033,35.36816,2499208,0
20080806,35.17231,35.91709,35.01538,35.90736,1937034,0
20080807,35.71111,36.21110,35.54465,35.56430,1979099,0
20080808,35.51517,36.50512,35.48588,36.26014,2527396,0
20080811,36.34829,36.50512,35.96602,36.26014,1927088,0
20080812,36.01505,36.31880,35.98568,36.23056,2214646,0
20080813,36.05426,36.32862,35.18214,35.81901,2126876,0
20080814,35.48588,35.93663,34.91750,35.45650,3170283,0
20080815,35.96602,36.06410,35.28002,35.64262,2670376,0
20080818,35.67200,35.67200,34.84882,35.06451,3066921,0
20080819,34.92724,35.04496,34.40779,34.54507,2408000,0
20080820,34.56463,34.62339,33.82979,34.10394,2026701,0
20080821,33.63364,34.14315,33.62371,33.93739,2128386,0
20080822,34.04528,34.74112,34.04528,34.67233,1645068,0
20080825,34.40779,34.66260,34.03545,34.08449,1918473,0
20080826,33.95703,34.14315,33.63364,34.01581,1698582,0
20080827,33.98641,34.46665,33.25137,34.04528,1604161,0
20080828,34.20211,34.79987,34.10394,34.79987,1430302,0
20080829,34.57445,34.60382,33.92765,34.06483,1701751,0
20080902,34.38823,34.98599,33.60435,33.80019,2099616,0
20080903,33.66292,33.81002,32.69292,33.13395,2814241,0
20080904,32.84955,32.85948,31.49729,31.53650,2668877,0
20080905,31.36011,32.26173,31.11504,32.13417,2348567,0
20080908,32.71247,32.84955,31.91857,32.31065,2223309,0
20080909,32.49687,32.49687,31.41888,31.41888,1906352,0
20080910,31.66386,31.80104,31.16407,31.25221,2627597,0
20080911,31.25221,31.36011,30.48789,31.30125,2708251,0
20080912,31.13468,31.45809,30.91889,31.40895,2237024,0
20080915,30.72305,31.22283,30.18404,30.21353,2268125,0
20080916,29.87047,30.86032,28.92966,30.59568,2833886,0
20080917,29.97827,30.09590,29.00808,29.15509,3847943,0
20080918,29.39997,30.82111,28.81203,30.74259,3815460,0
20080919,31.36974,32.34004,31.04644,32.25180,3639479,0
20080922,32.12443,32.12443,30.39954,30.49772,2836248,0
20080923,30.64463,30.93874,29.92923,30.24290,3132752,0
20080924,30.15456,30.43874,29.71363,30.12528,3070208,0
20080925,30.30157,30.44868,29.94889,30.16449,4811868,0
20080926,30.16449,30.37026,29.53724,30.31140,4603510,0
20080929,29.76277,29.97827,28.06725,28.48853,4910496,0
20080930,28.80230,29.49803,28.15550,29.06683,4235302,0
20081001,28.59643,29.32165,28.25338,29.07667,2662995,0
20081002,28.73361,28.81203,27.47912,27.57729,3316773,0
20081003,27.91043,28.70423,27.71458,27.71458,3291297,0
20081006,27.24407,27.24407,25.19588,26.45027,4617562,0
20081007,26.71489,26.95005,24.55889,24.60784,3946019,0
20081008,24.05911,25.47023,23.87289,24.48047,3397826,0
20081009,24.50004,25.18604,22.19713,22.30493,4713779,0
20081010,21.35429,23.17695,20.23707,22.03026,5987367,0
20081013,22.96146,25.08807,22.54018,25.08807,3024622,0
20081014,25.97995,26.28369,23.50045,24.11777,3653097,0
20081015,23.83368,23.89244,21.53067,21.70707,3109247,0
20081016,21.64820,22.84383,20.15856,22.75568,3848812,0
20081017,22.41263,23.17695,21.61882,22.15782,2118324,0
20081020,22.40280,23.37310,21.89328,23.37310,1846369,0
20081021,22.95172,23.46134,22.16765,22.27545,2273097,0
20081022,22.15782,22.15782,20.12917,20.81509,3166307,0
20081023,20.93291,20.99158,19.35513,20.30568,4681671,0
20081024,18.93365,19.96272,18.52200,19.35513,3469789,0
20081027,19.06111,19.50204,18.37500,18.54167,3211357,0
20081028,18.93365,20.72705,18.57105,20.72705,3477167,0
20081029,20.84467,21.95195,20.20759,20.87415,3696686,0
20081030,21.55014,22.18720,21.32491,22.07940,2523279,0
20081031,21.69724,22.71647,21.36412,21.74628,4337796,0
20081103,21.68741,22.74586,21.59927,22.54018,2284958,0
